"combo","FoodCode.x","Food_Description","FoodCode.y","Food_Description.y","FoodCode.jitter","FoodCode"
"75141100_Cabbage_salad_or_coleslaw_with_apples_andor_raisins_with_dressing",75141100,"Cabbage_salad_or_coleslaw_with_apples_andor_raisins_with_dressing",NA,NA,NA,"75141100"
"75141200_Cabbage_salad_or_coleslaw_with_pineapple_with_dressing",75141200,"Cabbage_salad_or_coleslaw_with_pineapple_with_dressing",NA,NA,NA,"75141200"
"75141200_Cabbage_salad_or_coleslaw_with_pineapple_with_dressing",75141200,"Cabbage_salad_or_coleslaw_with_pineapple_with_dressing",NA,NA,NA,"75141200"
"75142550_Cucumber_salad_made_with_Italian_dressing",75142550,"Cucumber_salad_made_with_Italian_dressing",NA,NA,NA,"75142550"
"75142600_Cucumber_salad_made_with_cucumber_and_vinegar",75142600,"Cucumber_salad_made_with_cucumber_and_vinegar",NA,NA,NA,"75142600"
"75143000_Lettuce_salad_with_assorted_vegetables_including_tomatoes_andor_carrots_no_dressing",75143000,"Lettuce_salad_with_assorted_vegetables_including_tomatoes_andor_carrots_no_dressing",NA,NA,NA,"75143000"
"75146000_Greek_Salad_no_dressing",75146000,"Greek_Salad_no_dressing",NA,NA,NA,"75146000"
"75200100_Vegetables_NS_as_to_type_cooked_NS_as_to_fat_added_in_cooking",75200100,"Vegetables_NS_as_to_type_cooked_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75200100"
"75200110_Vegetables_NS_as_to_type_cooked_fat_not_added_in_cooking",75200110,"Vegetables_NS_as_to_type_cooked_fat_not_added_in_cooking",NA,NA,NA,"75200110"
"75200120_Vegetables_NS_as_to_type_cooked_fat_added_in_cooking",75200120,"Vegetables_NS_as_to_type_cooked_fat_added_in_cooking",NA,NA,NA,"75200120"
"75200700_Aloe_vera_juice",75200700,"Aloe_vera_juice",NA,NA,NA,"75200700"
"75200700_Aloe_vera_juice",75200700,"Aloe_vera_juice",NA,NA,NA,"75200700"
"75201000_Artichoke_globe_French_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking",75201000,"Artichoke_globe_French_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75201000"
"75201000_Artichoke_globe_French_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking",75201000,"Artichoke_globe_French_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75201000"
"75201011_Artichoke_globe_French_cooked_from_fresh_fat_not_added_in_cooking",75201011,"Artichoke_globe_French_cooked_from_fresh_fat_not_added_in_cooking",NA,NA,NA,"75201011"
"75201011_Artichoke_globe_French_cooked_from_fresh_fat_not_added_in_cooking",75201011,"Artichoke_globe_French_cooked_from_fresh_fat_not_added_in_cooking",NA,NA,NA,"75201011"
"75201013_Artichoke_globe_French_cooked_from_canned_fat_not_added_in_cooking",75201013,"Artichoke_globe_French_cooked_from_canned_fat_not_added_in_cooking",NA,NA,NA,"75201013"
"75201030_Artichoke_salad_in_oil",75201030,"Artichoke_salad_in_oil",NA,NA,NA,"75201030"
"75201030_Artichoke_salad_in_oil",75201030,"Artichoke_salad_in_oil",NA,NA,NA,"75201030"
"75202001_Asparagus_cooked_from_fresh_NS_as_to_fat_added_in_cooking",75202001,"Asparagus_cooked_from_fresh_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75202001"
"75202011_Asparagus_cooked_from_fresh_fat_not_added_in_cooking",75202011,"Asparagus_cooked_from_fresh_fat_not_added_in_cooking",NA,NA,NA,"75202011"
"75202021_Asparagus_cooked_from_fresh_fat_added_in_cooking",75202021,"Asparagus_cooked_from_fresh_fat_added_in_cooking",NA,NA,NA,"75202021"
"75202021_Asparagus_cooked_from_fresh_fat_added_in_cooking_W_BUTTER_NFS",75202021,"Asparagus_cooked_from_fresh_fat_added_in_cooking_W_BUTTER_NFS",NA,NA,NA,"75202021"
"75202021_Asparagus_cooked_from_fresh_fat_added_in_cooking_W_BUTTER_NFS",75202021,"Asparagus_cooked_from_fresh_fat_added_in_cooking_W_BUTTER_NFS",NA,NA,NA,"75202021"
"75202021_Asparagus_cooked_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",75202021,"Asparagus_cooked_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",NA,NA,NA,"75202021"
"75202021_Asparagus_cooked_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",75202021,"Asparagus_cooked_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",NA,NA,NA,"75202021"
"75204013_Beans_lima_immature_cooked_from_canned_fat_not_added_in_cooking",75204013,"Beans_lima_immature_cooked_from_canned_fat_not_added_in_cooking",NA,NA,NA,"75204013"
"75204021_Beans_lima_immature_cooked_from_fresh_fat_added_in_cooking",75204021,"Beans_lima_immature_cooked_from_fresh_fat_added_in_cooking",NA,NA,NA,"75204021"
"75204023_Beans_lima_immature_cooked_from_canned_fat_added_in_cooking",75204023,"Beans_lima_immature_cooked_from_canned_fat_added_in_cooking",NA,NA,NA,"75204023"
"75204991_Beans_string_cooked_from_fresh_NS_as_to_color_fat_not_added_in_cooking",75204991,"Beans_string_cooked_from_fresh_NS_as_to_color_fat_not_added_in_cooking",NA,NA,NA,"75204991"
"75204992_Beans_string_cooked_from_frozen_NS_as_to_color_fat_not_added_in_cooking",75204992,"Beans_string_cooked_from_frozen_NS_as_to_color_fat_not_added_in_cooking",NA,NA,NA,"75204992"
"75205010_Beans_string_green_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking",75205010,"Beans_string_green_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75205010"
"75205011_Beans_string_green_cooked_from_fresh_NS_as_to_fat_added_in_cooking",75205011,"Beans_string_green_cooked_from_fresh_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75205011"
"75205013_Beans_string_green_cooked_from_canned_NS_as_to_fat_added_in_cooking",75205013,"Beans_string_green_cooked_from_canned_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75205013"
"75205021_Beans_string_green_cooked_from_fresh_fat_not_added_in_cooking",75205021,"Beans_string_green_cooked_from_fresh_fat_not_added_in_cooking",NA,NA,NA,"75205021"
"75205021_Beans_string_green_cooked_from_fresh_fat_not_added_in_cooking",75205021,"Beans_string_green_cooked_from_fresh_fat_not_added_in_cooking",NA,NA,NA,"75205021"
"75205022_Beans_string_green_cooked_from_frozen_fat_not_added_in_cooking",75205022,"Beans_string_green_cooked_from_frozen_fat_not_added_in_cooking",NA,NA,NA,"75205022"
"75205023_Beans_string_green_cooked_from_canned_fat_not_added_in_cooking",75205023,"Beans_string_green_cooked_from_canned_fat_not_added_in_cooking",NA,NA,NA,"75205023"
"75205030_Beans_string_green_cooked_NS_as_to_form_fat_added_in_cooking",75205030,"Beans_string_green_cooked_NS_as_to_form_fat_added_in_cooking",NA,NA,NA,"75205030"
"75205031_Beans_string_green_cooked_from_fresh_fat_added_in_cooking",75205031,"Beans_string_green_cooked_from_fresh_fat_added_in_cooking",NA,NA,NA,"75205031"
"75205031_Beans_string_green_cooked_from_fresh_fat_added_in_cooking_W_BUTTER_NFS",75205031,"Beans_string_green_cooked_from_fresh_fat_added_in_cooking_W_BUTTER_NFS",NA,NA,NA,"75205031"
"75205031_Beans_string_green_cooked_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",75205031,"Beans_string_green_cooked_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",NA,NA,NA,"75205031"
"75205031_Beans_string_green_cooked_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",75205031,"Beans_string_green_cooked_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",NA,NA,NA,"75205031"
"75205032_Beans_string_green_cooked_from_frozen_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",75205032,"Beans_string_green_cooked_from_frozen_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",NA,NA,NA,"75205032"
"75205130_Beans_string_green_canned_low_sodium_fat_added_in_cooking_W_BUTTER_NFS",75205130,"Beans_string_green_canned_low_sodium_fat_added_in_cooking_W_BUTTER_NFS",NA,NA,NA,"75205130"
"75206021_Beans_string_yellow_cooked_from_fresh_fat_added_in_cooking",75206021,"Beans_string_yellow_cooked_from_fresh_fat_added_in_cooking",NA,NA,NA,"75206021"
"75207021_Bean_sprouts_cooked_from_fresh_fat_added_in_cooking",75207021,"Bean_sprouts_cooked_from_fresh_fat_added_in_cooking",NA,NA,NA,"75207021"
"75208001_Beets_cooked_from_fresh_NS_as_to_fat_added_in_cooking",75208001,"Beets_cooked_from_fresh_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75208001"
"75208001_Beets_cooked_from_fresh_NS_as_to_fat_added_in_cooking",75208001,"Beets_cooked_from_fresh_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75208001"
"75208003_Beets_cooked_from_canned_NS_as_to_fat_added_in_cooking",75208003,"Beets_cooked_from_canned_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75208003"
"75208011_Beets_cooked_from_fresh_fat_not_added_in_cooking",75208011,"Beets_cooked_from_fresh_fat_not_added_in_cooking",NA,NA,NA,"75208011"
"75208011_Beets_cooked_from_fresh_fat_not_added_in_cooking",75208011,"Beets_cooked_from_fresh_fat_not_added_in_cooking",NA,NA,NA,"75208011"
"75208013_Beets_cooked_from_canned_fat_not_added_in_cooking",75208013,"Beets_cooked_from_canned_fat_not_added_in_cooking",NA,NA,NA,"75208013"
"75208021_Beets_cooked_from_fresh_fat_added_in_cooking",75208021,"Beets_cooked_from_fresh_fat_added_in_cooking",NA,NA,NA,"75208021"
"75209011_Brussels_sprouts_cooked_from_fresh_fat_not_added_in_cooking",75209011,"Brussels_sprouts_cooked_from_fresh_fat_not_added_in_cooking",NA,NA,NA,"75209011"
"75209011_Brussels_sprouts_cooked_from_fresh_fat_not_added_in_cooking",75209011,"Brussels_sprouts_cooked_from_fresh_fat_not_added_in_cooking",NA,NA,NA,"75209011"
"75209012_Brussels_sprouts_cooked_from_frozen_fat_not_added_in_cooking",75209012,"Brussels_sprouts_cooked_from_frozen_fat_not_added_in_cooking",NA,NA,NA,"75209012"
"75209021_Brussels_sprouts_cooked_from_fresh_fat_added_in_cooking",75209021,"Brussels_sprouts_cooked_from_fresh_fat_added_in_cooking",NA,NA,NA,"75209021"
"75209021_Brussels_sprouts_cooked_from_fresh_fat_added_in_cooking",75209021,"Brussels_sprouts_cooked_from_fresh_fat_added_in_cooking",NA,NA,NA,"75209021"
"75209022_Brussels_sprouts_cooked_from_frozen_fat_added_in_cooking_W_BUTTER_NFS",75209022,"Brussels_sprouts_cooked_from_frozen_fat_added_in_cooking_W_BUTTER_NFS",NA,NA,NA,"75209022"
"75209022_Brussels_sprouts_cooked_from_frozen_fat_added_in_cooking_W_BUTTER_NFS",75209022,"Brussels_sprouts_cooked_from_frozen_fat_added_in_cooking_W_BUTTER_NFS",NA,NA,NA,"75209022"
"75209500_Burdock_cooked_fat_not_added_in_cooking",75209500,"Burdock_cooked_fat_not_added_in_cooking",NA,NA,NA,"75209500"
"75210010_Cabbage_Chinese_cooked_fat_not_added_in_cooking",75210010,"Cabbage_Chinese_cooked_fat_not_added_in_cooking",NA,NA,NA,"75210010"
"75210010_Cabbage_Chinese_cooked_fat_not_added_in_cooking",75210010,"Cabbage_Chinese_cooked_fat_not_added_in_cooking",NA,NA,NA,"75210010"
"75210020_Cabbage_Chinese_cooked_fat_added_in_cooking",75210020,"Cabbage_Chinese_cooked_fat_added_in_cooking",NA,NA,NA,"75210020"
"75211010_Cabbage_green_cooked_NS_as_to_fat_added_in_cooking",75211010,"Cabbage_green_cooked_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75211010"
"75211010_Cabbage_green_cooked_NS_as_to_fat_added_in_cooking",75211010,"Cabbage_green_cooked_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75211010"
"75211020_Cabbage_green_cooked_fat_not_added_in_cooking",75211020,"Cabbage_green_cooked_fat_not_added_in_cooking",NA,NA,NA,"75211020"
"75211020_Cabbage_green_cooked_fat_not_added_in_cooking",75211020,"Cabbage_green_cooked_fat_not_added_in_cooking",NA,NA,NA,"75211020"
"75211030_Cabbage_green_cooked_fat_added_in_cooking",75211030,"Cabbage_green_cooked_fat_added_in_cooking",NA,NA,NA,"75211030"
"75211030_Cabbage_green_cooked_fat_added_in_cooking",75211030,"Cabbage_green_cooked_fat_added_in_cooking",NA,NA,NA,"75211030"
"75211030_Cabbage_green_cooked_fat_added_in_cooking_W_ANIMAL_FAT_OR_MEAT_DRIPPINGS",75211030,"Cabbage_green_cooked_fat_added_in_cooking_W_ANIMAL_FAT_OR_MEAT_DRIPPINGS",NA,NA,NA,"75211030"
"75211030_Cabbage_green_cooked_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",75211030,"Cabbage_green_cooked_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",NA,NA,NA,"75211030"
"75211030_Cabbage_green_cooked_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",75211030,"Cabbage_green_cooked_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",NA,NA,NA,"75211030"
"75212010_Cabbage_red_cooked_fat_not_added_in_cooking",75212010,"Cabbage_red_cooked_fat_not_added_in_cooking",NA,NA,NA,"75212010"
"75212010_Cabbage_red_cooked_fat_not_added_in_cooking",75212010,"Cabbage_red_cooked_fat_not_added_in_cooking",NA,NA,NA,"75212010"
"75214000_Cauliflower_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking",75214000,"Cauliflower_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75214000"
"75214011_Cauliflower_cooked_from_fresh_fat_not_added_in_cooking",75214011,"Cauliflower_cooked_from_fresh_fat_not_added_in_cooking",NA,NA,NA,"75214011"
"75214011_Cauliflower_cooked_from_fresh_fat_not_added_in_cooking",75214011,"Cauliflower_cooked_from_fresh_fat_not_added_in_cooking",NA,NA,NA,"75214011"
"75214012_Cauliflower_cooked_from_frozen_fat_not_added_in_cooking",75214012,"Cauliflower_cooked_from_frozen_fat_not_added_in_cooking",NA,NA,NA,"75214012"
"75214021_Cauliflower_cooked_from_fresh_fat_added_in_cooking",75214021,"Cauliflower_cooked_from_fresh_fat_added_in_cooking",NA,NA,NA,"75214021"
"75214021_Cauliflower_cooked_from_fresh_fat_added_in_cooking_W_ANIMAL_FAT_OR_MEAT_DRIPPINGS",75214021,"Cauliflower_cooked_from_fresh_fat_added_in_cooking_W_ANIMAL_FAT_OR_MEAT_DRIPPINGS",NA,NA,NA,"75214021"
"75214021_Cauliflower_cooked_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",75214021,"Cauliflower_cooked_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",NA,NA,NA,"75214021"
"75214021_Cauliflower_cooked_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",75214021,"Cauliflower_cooked_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",NA,NA,NA,"75214021"
"75214022_Cauliflower_cooked_from_frozen_fat_added_in_cooking",75214022,"Cauliflower_cooked_from_frozen_fat_added_in_cooking",NA,NA,NA,"75214022"
"75215000_Celery_cooked_NS_as_to_fat_added_in_cooking",75215000,"Celery_cooked_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75215000"
"75215010_Celery_cooked_fat_not_added_in_cooking",75215010,"Celery_cooked_fat_not_added_in_cooking",NA,NA,NA,"75215010"
"75215010_Celery_cooked_fat_not_added_in_cooking",75215010,"Celery_cooked_fat_not_added_in_cooking",NA,NA,NA,"75215010"
"75215020_Celery_cooked_fat_added_in_cooking",75215020,"Celery_cooked_fat_added_in_cooking",NA,NA,NA,"75215020"
"75215510_Christophine_cooked_fat_not_added_in_cooking",75215510,"Christophine_cooked_fat_not_added_in_cooking",NA,NA,NA,"75215510"
"75216000_Corn_cooked_NS_as_to_form_NS_as_to_color_NS_as_to_fat_added_in_cooking",75216000,"Corn_cooked_NS_as_to_form_NS_as_to_color_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75216000"
"75216000_Corn_cooked_NS_as_to_form_NS_as_to_color_NS_as_to_fat_added_in_cooking",75216000,"Corn_cooked_NS_as_to_form_NS_as_to_color_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75216000"
"75216100_Corn_yellow_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking",75216100,"Corn_yellow_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75216100"
"75216101_Corn_yellow_cooked_from_fresh_NS_as_to_fat_added_in_cooking",75216101,"Corn_yellow_cooked_from_fresh_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75216101"
"75216103_Corn_yellow_cooked_from_canned_NS_as_to_fat_added_in_cooking",75216103,"Corn_yellow_cooked_from_canned_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75216103"
"75216110_Corn_yellow_cooked_NS_as_to_form_fat_not_added_in_cooking",75216110,"Corn_yellow_cooked_NS_as_to_form_fat_not_added_in_cooking",NA,NA,NA,"75216110"
"75216110_Corn_yellow_cooked_NS_as_to_form_fat_not_added_in_cooking",75216110,"Corn_yellow_cooked_NS_as_to_form_fat_not_added_in_cooking",NA,NA,NA,"75216110"
"75216111_Corn_yellow_cooked_from_fresh_fat_not_added_in_cooking",75216111,"Corn_yellow_cooked_from_fresh_fat_not_added_in_cooking",NA,NA,NA,"75216111"
"75216111_Corn_yellow_cooked_from_fresh_fat_not_added_in_cooking",75216111,"Corn_yellow_cooked_from_fresh_fat_not_added_in_cooking",NA,NA,NA,"75216111"
"75216112_Corn_yellow_cooked_from_frozen_fat_not_added_in_cooking",75216112,"Corn_yellow_cooked_from_frozen_fat_not_added_in_cooking",NA,NA,NA,"75216112"
"75216112_Corn_yellow_cooked_from_frozen_fat_not_added_in_cooking",75216112,"Corn_yellow_cooked_from_frozen_fat_not_added_in_cooking",NA,NA,NA,"75216112"
"75216113_Corn_yellow_cooked_from_canned_fat_not_added_in_cooking",75216113,"Corn_yellow_cooked_from_canned_fat_not_added_in_cooking",NA,NA,NA,"75216113"
"75216121_Corn_yellow_cooked_from_fresh_fat_added_in_cooking",75216121,"Corn_yellow_cooked_from_fresh_fat_added_in_cooking",NA,NA,NA,"75216121"
"75216121_Corn_yellow_cooked_from_fresh_fat_added_in_cooking_W_BUTTER_NFS",75216121,"Corn_yellow_cooked_from_fresh_fat_added_in_cooking_W_BUTTER_NFS",NA,NA,NA,"75216121"
"75216121_Corn_yellow_cooked_from_fresh_fat_added_in_cooking_W_BUTTER_NFS",75216121,"Corn_yellow_cooked_from_fresh_fat_added_in_cooking_W_BUTTER_NFS",NA,NA,NA,"75216121"
"75216121_Corn_yellow_cooked_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",75216121,"Corn_yellow_cooked_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",NA,NA,NA,"75216121"
"75216122_Corn_yellow_cooked_from_frozen_fat_added_in_cooking",75216122,"Corn_yellow_cooked_from_frozen_fat_added_in_cooking",NA,NA,NA,"75216122"
"75216122_Corn_yellow_cooked_from_frozen_fat_added_in_cooking_W_BUTTER_NFS",75216122,"Corn_yellow_cooked_from_frozen_fat_added_in_cooking_W_BUTTER_NFS",NA,NA,NA,"75216122"
"75216122_Corn_yellow_cooked_from_frozen_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",75216122,"Corn_yellow_cooked_from_frozen_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",NA,NA,NA,"75216122"
"75216123_Corn_yellow_cooked_from_canned_fat_added_in_cooking_W_BUTTER_NFS",75216123,"Corn_yellow_cooked_from_canned_fat_added_in_cooking_W_BUTTER_NFS",NA,NA,NA,"75216123"
"75216201_Corn_white_cooked_from_fresh_NS_as_to_fat_added_in_cooking",75216201,"Corn_white_cooked_from_fresh_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75216201"
"75216202_Corn_white_cooked_from_frozen_NS_as_to_fat_added_in_cooking",75216202,"Corn_white_cooked_from_frozen_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75216202"
"75216211_Corn_white_cooked_from_fresh_fat_not_added_in_cooking",75216211,"Corn_white_cooked_from_fresh_fat_not_added_in_cooking",NA,NA,NA,"75216211"
"75216212_Corn_white_cooked_from_frozen_fat_not_added_in_cooking",75216212,"Corn_white_cooked_from_frozen_fat_not_added_in_cooking",NA,NA,NA,"75216212"
"75216221_Corn_white_cooked_from_fresh_fat_added_in_cooking_W_BUTTER_NFS",75216221,"Corn_white_cooked_from_fresh_fat_added_in_cooking_W_BUTTER_NFS",NA,NA,NA,"75216221"
"75216221_Corn_white_cooked_from_fresh_fat_added_in_cooking_W_BUTTER_NFS",75216221,"Corn_white_cooked_from_fresh_fat_added_in_cooking_W_BUTTER_NFS",NA,NA,NA,"75216221"
"75216221_Corn_white_cooked_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",75216221,"Corn_white_cooked_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",NA,NA,NA,"75216221"
"75216700_Cucumber_cooked_NS_as_to_fat_added_in_cooking",75216700,"Cucumber_cooked_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75216700"
"75216710_Cucumber_cooked_fat_not_added_in_cooking",75216710,"Cucumber_cooked_fat_not_added_in_cooking",NA,NA,NA,"75216710"
"75217000_Eggplant_cooked_NS_as_to_fat_added_in_cooking",75217000,"Eggplant_cooked_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75217000"
"75217010_Eggplant_cooked_fat_not_added_in_cooking",75217010,"Eggplant_cooked_fat_not_added_in_cooking",NA,NA,NA,"75217010"
"75217010_Eggplant_cooked_fat_not_added_in_cooking",75217010,"Eggplant_cooked_fat_not_added_in_cooking",NA,NA,NA,"75217010"
"75217020_Eggplant_cooked_fat_added_in_cooking",75217020,"Eggplant_cooked_fat_added_in_cooking",NA,NA,NA,"75217020"
"75217020_Eggplant_cooked_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",75217020,"Eggplant_cooked_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",NA,NA,NA,"75217020"
"75217020_Eggplant_cooked_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",75217020,"Eggplant_cooked_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",NA,NA,NA,"75217020"
"75217400_Garlic_cooked",75217400,"Garlic_cooked",NA,NA,NA,"75217400"
"75217400_Garlic_cooked",75217400,"Garlic_cooked",NA,NA,NA,"75217400"
"75217500_Hominy_cooked_fat_not_added_in_cooking",75217500,"Hominy_cooked_fat_not_added_in_cooking",NA,NA,NA,"75217500"
"75219000_Mushrooms_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking",75219000,"Mushrooms_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75219000"
"75219000_Mushrooms_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking",75219000,"Mushrooms_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75219000"
"75219001_Mushrooms_cooked_from_fresh_NS_as_to_fat_added_in_cooking",75219001,"Mushrooms_cooked_from_fresh_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75219001"
"75219010_Mushrooms_cooked_NS_as_to_form_fat_not_added_in_cooking",75219010,"Mushrooms_cooked_NS_as_to_form_fat_not_added_in_cooking",NA,NA,NA,"75219010"
"75219011_Mushrooms_cooked_from_fresh_fat_not_added_in_cooking",75219011,"Mushrooms_cooked_from_fresh_fat_not_added_in_cooking",NA,NA,NA,"75219011"
"75219011_Mushrooms_cooked_from_fresh_fat_not_added_in_cooking",75219011,"Mushrooms_cooked_from_fresh_fat_not_added_in_cooking",NA,NA,NA,"75219011"
"75219012_Mushrooms_cooked_from_frozen_fat_not_added_in_cooking",75219012,"Mushrooms_cooked_from_frozen_fat_not_added_in_cooking",NA,NA,NA,"75219012"
"75219020_Mushrooms_cooked_NS_as_to_form_fat_added_in_cooking",75219020,"Mushrooms_cooked_NS_as_to_form_fat_added_in_cooking",NA,NA,NA,"75219020"
"75219020_Mushrooms_cooked_NS_as_to_form_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",75219020,"Mushrooms_cooked_NS_as_to_form_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",NA,NA,NA,"75219020"
"75219021_Mushrooms_cooked_from_fresh_fat_added_in_cooking",75219021,"Mushrooms_cooked_from_fresh_fat_added_in_cooking",NA,NA,NA,"75219021"
"75219021_Mushrooms_cooked_from_fresh_fat_added_in_cooking_W_ANIMAL_FAT_OR_MEAT_DRIPPINGS",75219021,"Mushrooms_cooked_from_fresh_fat_added_in_cooking_W_ANIMAL_FAT_OR_MEAT_DRIPPINGS",NA,NA,NA,"75219021"
"75219021_Mushrooms_cooked_from_fresh_fat_added_in_cooking_W_BUTTER_NFS",75219021,"Mushrooms_cooked_from_fresh_fat_added_in_cooking_W_BUTTER_NFS",NA,NA,NA,"75219021"
"75219021_Mushrooms_cooked_from_fresh_fat_added_in_cooking_W_BUTTER_NFS",75219021,"Mushrooms_cooked_from_fresh_fat_added_in_cooking_W_BUTTER_NFS",NA,NA,NA,"75219021"
"75219021_Mushrooms_cooked_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",75219021,"Mushrooms_cooked_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",NA,NA,NA,"75219021"
"75219021_Mushrooms_cooked_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",75219021,"Mushrooms_cooked_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",NA,NA,NA,"75219021"
"75220011_Okra_cooked_from_fresh_fat_not_added_in_cooking",75220011,"Okra_cooked_from_fresh_fat_not_added_in_cooking",NA,NA,NA,"75220011"
"75220050_Lettuce_cooked_fat_not_added_in_cooking",75220050,"Lettuce_cooked_fat_not_added_in_cooking",NA,NA,NA,"75220050"
"75221000_Onions_mature_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking",75221000,"Onions_mature_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75221000"
"75221000_Onions_mature_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking",75221000,"Onions_mature_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75221000"
"75221001_Onions_mature_cooked_from_fresh_NS_as_to_fat_added_in_cooking",75221001,"Onions_mature_cooked_from_fresh_NS_as_to_fat_added_in_cooking",NA,NA,NA,"75221001"
